subID,trial_num,action_Stage1,action_Stage2,state_Stage2,reward
239,99,2,1,3,0.0
239,100,1,1,2,1.0
239,101,1,1,2,1.0
239,102,1,1,2,0.0
239,103,2,1,3,0.0
239,104,2,2,2,0.0
239,105,1,2,2,1.0
239,106,1,2,2,0.0
239,107,2,2,3,1.0
239,108,2,2,3,0.0
239,109,2,1,3,1.0
239,110,2,1,3,0.0
239,111,2,2,3,0.0
239,112,2,2,2,1.0
239,113,2,1,2,1.0
239,114,2,1,3,0.0
239,115,2,2,2,1.0
239,116,2,1,3,0.0
239,117,1,2,3,0.0
239,118,1,2,3,0.0
239,119,1,1,2,0.0
239,120,2,2,3,0.0
239,121,2,1,2,0.0
239,122,1,2,2,0.0
239,123,1,2,3,1.0
239,124,1,2,2,1.0
239,125,1,2,2,0.0
239,126,1,2,2,1.0
239,127,1,2,3,1.0
239,128,1,2,2,0.0
239,129,2,2,2,0.0
239,130,2,1,3,1.0
239,131,2,1,3,0.0
239,132,2,1,2,0.0
239,133,2,1,3,1.0
239,134,2,1,3,1.0
239,135,2,1,3,1.0
239,136,2,1,3,1.0
239,137,2,2,2,1.0
239,138,2,1,3,1.0
239,139,2,1,3,0.0
239,140,1,2,2,1.0
239,141,2,1,3,0.0
239,142,1,1,2,1.0
239,143,1,1,2,1.0
239,144,1,2,2,1.0
239,145,1,1,3,1.0
239,146,2,1,2,0.0
239,147,2,2,3,1.0
239,148,2,1,2,0.0
239,149,2,2,3,1.0
239,150,2,2,2,1.0
239,151,2,2,2,1.0
239,152,1,1,2,0.0
239,153,1,2,2,0.0
239,154,1,1,2,0.0
239,155,1,1,2,0.0
239,156,2,2,3,1.0
239,157,2,2,3,0.0
239,158,2,2,2,0.0
239,159,2,1,2,1.0
239,160,2,1,3,1.0
239,161,2,1,3,1.0
239,162,2,1,3,1.0
239,163,2,1,2,1.0
239,164,2,1,3,0.0
239,165,1,1,3,1.0
239,166,2,1,2,0.0
239,167,1,2,2,0.0
239,168,1,1,2,0.0
239,169,2,1,3,0.0
239,170,2,2,3,0.0
239,171,1,1,2,0.0
239,172,1,1,3,1.0
239,173,1,1,3,0.0
239,174,1,2,2,1.0
239,175,1,2,2,0.0
239,176,1,2,3,0.0
239,177,2,1,3,0.0
239,178,1,2,2,1.0
239,179,2,2,2,0.0
239,180,2,2,3,1.0
239,181,2,1,2,0.0
239,182,1,1,2,1.0
239,183,1,2,3,0.0
239,184,1,1,3,1.0
239,185,2,1,2,1.0
239,186,2,1,3,1.0
239,187,2,1,3,1.0
239,188,2,1,3,0.0
239,189,2,1,2,1.0
239,190,2,1,3,1.0
239,191,1,1,3,1.0
239,192,2,2,2,1.0
239,193,1,1,2,1.0
239,194,2,2,3,1.0
239,195,1,1,2,0.0
239,196,1,1,2,0.0
239,197,2,1,3,0.0
239,198,1,1,2,0.0
239,199,2,1,2,0.0
239,200,2,2,3,1.0
241,1,1,2,2,0.0
241,2,2,2,2,0.0
241,3,2,1,2,0.0
241,4,2,2,3,1.0
241,5,2,2,3,1.0
241,6,2,2,3,1.0
241,7,2,2,3,1.0
241,8,2,1,2,0.0
241,9,2,2,2,1.0
241,10,2,1,3,0.0
241,11,2,2,3,1.0
241,12,2,2,3,1.0
241,13,2,2,3,1.0
241,14,2,2,3,0.0
241,15,2,2,3,1.0
241,16,2,2,3,1.0
241,17,2,2,3,1.0
241,18,2,2,3,1.0
241,19,2,2,3,1.0
241,20,2,1,2,1.0
241,21,2,2,2,0.0
241,22,2,2,3,0.0
241,23,2,2,3,0.0
241,24,2,1,3,0.0
241,25,2,1,3,0.0
241,26,2,2,3,0.0
241,27,1,1,2,1.0
241,28,1,2,2,0.0
241,29,1,1,2,1.0
241,30,1,2,2,0.0
241,31,1,1,2,0.0
241,32,1,2,3,1.0
241,33,1,1,2,1.0
241,34,1,2,3,1.0
241,35,1,1,2,1.0
241,36,2,2,3,1.0
241,37,1,1,2,1.0
241,38,2,2,3,1.0
241,39,2,2,3,1.0
241,40,1,1,2,1.0
241,41,2,2,3,1.0
241,42,2,1,3,1.0
241,43,2,1,3,1.0
241,44,2,2,3,0.0
241,45,2,1,2,0.0
241,46,1,1,2,0.0
241,47,2,2,3,0.0
241,48,2,1,3,0.0
241,49,1,1,3,0.0
241,50,1,2,3,1.0
241,51,2,2,2,0.0
241,52,1,2,2,0.0
241,53,1,2,3,1.0
241,54,1,1,2,1.0
241,55,2,2,3,0.0
241,56,1,2,2,1.0
241,57,1,2,2,1.0
241,58,2,2,3,0.0
241,59,1,1,2,1.0
241,60,1,1,2,0.0
241,61,2,2,3,1.0
241,62,1,2,2,0.0
241,63,2,2,3,0.0
241,64,1,1,2,1.0
241,65,1,1,2,0.0
241,66,1,2,2,1.0
241,67,2,1,3,0.0
241,68,1,1,3,1.0
241,69,2,2,3,0.0
241,70,1,1,2,1.0
241,71,1,1,2,1.0
241,72,1,2,3,1.0
241,73,2,1,2,0.0
241,74,2,1,2,1.0
241,75,2,2,3,0.0
241,76,2,1,3,1.0
241,77,1,2,2,0.0
241,78,2,2,3,0.0
241,79,1,1,2,1.0
241,80,2,1,3,1.0
241,81,1,2,3,1.0
241,82,2,1,3,0.0
241,83,2,2,2,1.0
241,84,2,2,2,0.0
241,85,1,2,2,1.0
241,86,1,1,2,1.0
241,87,1,1,2,1.0
241,88,2,1,2,1.0
241,89,1,2,2,1.0
241,90,1,1,2,1.0
241,91,1,2,3,0.0
241,92,1,1,3,1.0
241,93,1,2,3,1.0
241,94,2,2,2,1.0
241,95,2,2,3,0.0
241,96,2,1,3,1.0
241,97,2,2,2,1.0
241,98,2,1,2,1.0
241,99,2,1,3,0.0
241,100,2,1,2,1.0
241,101,1,1,2,1.0
241,102,1,2,3,0.0
241,103,1,2,3,0.0
241,104,2,1,3,1.0
241,105,2,1,2,0.0
241,106,2,1,3,0.0
241,107,1,1,2,0.0
241,108,1,2,2,1.0
241,109,1,2,2,1.0
241,110,2,1,3,1.0
241,111,2,1,3,0.0
241,112,1,1,3,0.0
241,113,1,2,2,1.0
241,114,1,1,3,1.0
241,115,2,1,3,0.0
241,116,1,2,2,0.0
241,117,1,1,3,0.0
241,118,1,2,2,0.0
241,119,1,1,2,1.0
241,120,2,2,2,1.0
241,121,1,2,2,1.0
241,122,1,2,2,1.0
241,123,1,1,3,1.0
241,124,1,2,2,1.0
241,125,1,2,2,1.0
241,126,1,2,2,0.0
241,127,1,2,2,1.0
241,128,2,1,3,0.0
241,129,2,2,3,1.0
241,130,1,1,3,0.0
241,131,1,1,2,1.0
241,132,2,1,3,1.0
241,133,1,2,2,1.0
241,134,2,2,3,0.0
241,135,2,2,3,0.0
241,136,1,2,2,1.0
241,137,2,2,2,1.0
241,138,2,1,3,0.0
241,139,2,2,3,0.0
241,140,2,2,3,1.0
241,141,2,2,2,0.0
241,142,2,1,3,0.0
241,143,2,2,3,0.0
241,144,1,1,3,0.0
241,145,1,2,2,0.0
241,146,2,1,3,0.0
241,147,2,2,2,1.0
241,148,1,1,3,1.0
241,149,2,1,3,1.0
241,150,1,2,2,0.0
241,151,2,2,3,1.0
241,152,1,2,2,0.0
241,153,2,1,3,1.0
241,154,2,2,3,1.0
241,155,1,2,2,0.0
241,156,2,1,3,0.0
241,157,1,2,2,1.0
241,158,1,2,2,1.0
241,159,2,1,3,1.0
241,160,2,2,3,1.0
241,161,2,1,3,1.0
241,162,2,2,2,0.0
241,163,1,2,2,0.0
241,164,1,2,2,1.0
241,165,2,1,3,1.0
241,166,2,1,2,1.0
241,167,1,1,3,1.0
241,168,2,1,3,1.0
241,169,1,1,3,1.0
241,170,2,1,3,1.0
241,171,2,1,3,1.0
241,172,2,1,3,1.0
241,173,2,2,2,1.0
241,174,2,1,3,0.0
241,175,2,2,3,1.0
241,176,2,1,3,1.0
241,177,2,1,3,1.0
241,178,2,1,3,0.0
241,179,2,1,3,0.0
241,180,1,1,3,0.0
241,181,1,1,3,0.0
241,182,1,2,3,1.0
241,183,1,2,2,1.0
241,184,1,2,2,1.0
241,185,1,2,2,1.0
241,186,1,1,3,0.0
241,187,2,1,2,1.0
241,188,1,2,3,1.0
241,189,1,2,3,1.0
241,190,1,1,3,0.0
241,191,1,2,3,0.0
241,192,1,2,3,0.0
241,193,2,2,3,1.0
241,194,2,2,2,0.0
241,195,2,2,3,1.0
241,196,2,1,2,0.0
241,197,2,2,3,1.0
241,198,2,2,3,1.0
241,199,2,2,3,1.0
241,200,2,2,3,1.0
242,1,1,2,2,0.0
242,2,1,1,3,1.0
242,3,1,2,2,0.0
242,4,1,1,3,1.0
242,5,1,1,2,1.0
242,6,2,1,3,0.0
242,7,2,1,2,1.0
242,8,2,1,3,1.0
242,9,1,1,3,1.0
242,10,1,1,3,0.0
242,11,2,2,2,0.0
242,12,1,1,3,1.0
242,13,1,1,3,0.0
242,14,1,1,2,1.0
242,15,1,2,2,0.0
242,16,1,1,2,1.0
242,17,1,1,2,0.0
242,18,2,2,3,1.0
242,19,2,2,3,0.0
242,20,1,1,2,1.0
242,21,2,1,2,1.0
242,22,2,2,2,1.0
242,23,2,1,3,0.0
242,24,1,1,3,1.0
242,25,1,1,2,0.0
242,26,1,2,2,0.0
242,28,2,2,3,0.0
242,29,2,1,3,0.0
242,30,2,2,2,0.0
242,31,2,2,3,0.0
242,32,2,1,3,0.0
242,33,2,2,3,0.0
242,34,2,1,2,0.0
242,35,2,1,2,0.0
242,36,1,1,2,0.0
242,37,1,2,2,1.0
242,38,1,1,2,0.0
242,39,2,1,2,0.0
242,40,2,2,3,1.0
242,41,2,1,3,1.0
242,42,2,2,3,1.0
242,43,2,1,3,0.0
242,44,2,1,2,1.0
242,45,1,1,3,1.0
242,46,1,1,2,0.0
242,47,2,1,3,0.0
242,48,2,1,3,1.0
242,49,2,2,3,1.0
242,50,2,2,3,0.0
242,51,2,1,3,0.0
242,52,2,1,2,0.0
242,53,2,2,3,1.0
242,54,1,2,3,1.0
242,55,2,2,3,0.0
242,56,2,1,3,1.0
242,57,1,2,3,0.0
242,58,1,2,2,1.0
242,59,2,1,2,1.0
242,60,2,1,3,0.0
242,61,1,2,3,1.0
242,62,2,1,2,1.0
242,63,1,1,3,0.0
242,64,2,1,3,0.0
242,65,2,1,3,0.0
242,66,2,1,3,0.0
242,67,1,1,2,1.0
242,68,1,1,3,1.0
242,69,2,2,3,1.0
242,70,2,2,3,1.0
242,71,2,1,3,0.0
242,72,1,2,2,0.0
242,73,1,1,2,0.0
242,74,2,2,2,0.0
242,75,1,2,3,1.0
242,76,2,2,3,0.0
242,77,2,1,3,0.0
242,78,2,2,3,0.0
242,79,2,2,3,0.0
242,80,1,1,2,1.0
242,81,2,1,3,1.0
242,82,2,1,2,1.0
242,83,2,1,3,1.0
242,84,2,1,3,1.0
242,85,2,1,2,0.0
242,86,1,2,2,0.0
242,87,1,2,2,1.0
242,88,2,1,2,0.0
242,89,1,1,2,0.0
242,90,1,2,2,0.0
242,91,2,2,3,1.0
242,92,2,1,3,1.0
242,93,1,2,2,0.0
242,94,2,2,2,1.0
242,95,2,1,3,1.0
242,96,1,1,2,0.0
242,97,2,2,2,1.0
242,98,2,1,3,0.0
242,99,1,1,3,1.0
242,100,2,1,3,0.0
242,102,2,2,3,0.0
242,103,2,1,3,1.0
242,104,1,2,2,1.0
242,105,1,1,2,1.0
242,106,2,2,2,1.0
242,107,2,1,3,0.0
242,108,1,2,3,0.0
242,109,1,1,3,1.0
242,110,2,1,3,0.0
242,111,1,1,2,0.0
242,112,2,2,3,1.0
242,113,2,2,3,1.0
242,114,1,2,3,1.0
242,115,1,2,2,0.0
242,116,1,2,2,0.0
242,117,1,2,2,0.0
242,118,1,1,3,1.0
242,119,2,2,3,1.0
242,120,1,2,2,1.0
242,121,1,1,3,1.0
242,122,1,1,2,1.0
242,123,1,1,2,1.0
242,124,2,1,3,1.0
242,125,2,2,3,1.0
242,126,1,1,2,0.0
242,127,2,1,3,0.0
242,128,2,1,3,0.0
242,129,1,1,3,0.0
242,130,1,1,2,0.0
242,131,2,2,3,1.0
242,132,1,2,2,1.0
242,133,1,2,2,0.0
242,134,1,1,2,0.0
242,135,1,1,3,1.0
242,136,1,2,2,1.0
242,137,1,2,2,0.0
242,138,1,1,2,0.0
242,139,1,2,2,1.0
242,140,1,2,2,1.0
242,141,1,1,3,0.0
242,142,2,2,3,1.0
242,143,1,2,2,0.0
242,144,1,1,2,1.0
242,145,2,2,3,1.0
242,146,2,1,2,0.0
242,147,1,2,3,0.0
242,148,2,1,3,0.0
242,149,2,2,3,1.0
242,150,2,1,3,0.0
242,151,1,2,2,0.0
242,152,1,2,2,0.0
242,153,1,1,3,0.0
242,154,2,2,3,1.0
242,155,1,2,2,0.0
242,156,1,1,2,1.0
242,157,1,2,2,0.0
242,158,2,1,3,1.0
242,159,1,1,2,0.0
242,160,1,2,2,1.0
242,161,1,1,3,1.0
242,162,1,2,3,0.0
242,163,2,1,3,0.0
242,164,2,2,3,1.0
242,165,1,2,2,1.0
242,166,2,2,2,0.0
242,167,1,1,3,1.0
242,168,2,2,3,0.0
242,169,1,1,3,0.0
242,170,1,1,2,0.0
242,171,2,2,2,1.0
242,172,2,2,2,0.0
242,173,1,2,3,0.0
242,174,1,2,2,1.0
242,175,2,1,2,0.0
242,176,2,2,2,1.0
242,177,1,1,2,1.0
242,178,1,2,3,0.0
242,179,2,2,3,1.0
242,180,1,1,3,0.0
242,181,2,2,3,1.0
242,182,1,1,2,1.0
242,183,1,2,2,1.0
242,184,1,2,2,1.0
242,185,1,1,3,1.0
242,186,2,1,2,0.0
242,187,1,1,2,0.0
242,188,1,2,2,0.0
242,189,2,2,3,1.0
242,190,2,2,3,1.0
242,191,2,2,3,1.0
242,192,1,1,2,1.0
242,193,1,1,2,0.0
242,194,2,2,2,1.0
242,195,1,1,3,0.0
242,196,1,1,2,0.0
242,197,1,1,3,1.0
242,198,2,1,2,0.0
242,199,1,1,3,1.0
242,200,2,2,3,0.0
244,1,2,2,3,1.0
244,2,2,1,2,0.0
244,3,2,2,3,1.0
244,4,2,2,3,1.0
244,5,2,2,3,0.0
244,6,2,2,3,1.0
244,7,2,2,3,1.0
244,8,2,1,2,1.0
244,9,2,2,3,0.0
244,10,2,2,2,0.0
244,11,2,1,2,0.0
244,12,2,2,3,0.0
244,13,2,2,3,1.0
244,14,2,2,3,1.0
244,15,2,2,3,0.0
244,16,2,1,2,1.0
244,17,2,2,3,1.0
244,18,2,2,3,0.0
244,19,2,2,3,1.0
244,20,2,2,3,0.0
244,21,2,2,3,1.0
244,22,2,2,3,1.0
244,23,2,1,3,0.0
244,24,2,1,2,1.0
244,25,2,2,3,0.0
244,26,2,2,3,1.0
244,27,2,2,3,0.0
244,28,2,1,2,0.0
244,29,2,2,3,0.0
244,30,2,2,2,1.0
244,31,2,1,3,1.0
244,32,2,1,2,1.0
244,33,2,1,2,1.0
244,34,2,2,2,0.0
244,35,2,2,3,1.0
244,36,2,2,3,1.0
244,37,2,2,3,0.0
244,38,2,1,3,0.0
244,39,2,1,2,1.0
244,40,2,2,3,0.0
244,41,2,1,3,0.0
244,42,1,1,3,1.0
244,43,2,2,3,1.0
244,44,2,1,3,0.0
244,45,2,2,2,0.0
244,46,1,1,2,1.0
244,47,2,1,2,1.0
244,48,2,1,3,1.0
244,49,2,2,3,1.0
244,50,2,2,3,0.0
244,51,2,1,3,1.0
244,52,2,2,3,0.0
244,53,2,2,2,0.0
244,54,2,2,2,1.0
244,55,2,2,3,0.0
244,56,2,1,2,0.0
244,57,2,2,3,0.0
244,58,2,1,3,0.0
244,59,2,1,3,0.0
244,60,2,2,3,1.0
244,61,2,2,3,1.0
244,62,2,1,2,1.0
244,63,2,2,3,0.0
244,64,2,2,3,1.0
244,65,2,2,3,1.0
244,66,2,2,3,1.0
244,67,2,2,3,1.0
244,68,2,2,3,0.0
244,69,2,2,3,0.0
244,70,2,1,3,0.0
244,71,2,2,3,1.0
244,72,2,2,3,0.0
244,73,2,1,3,0.0
244,74,2,1,3,1.0
244,75,2,1,2,0.0
244,76,2,1,2,1.0
244,77,2,1,3,0.0
244,78,2,2,2,1.0
244,79,2,2,3,0.0
244,80,2,2,3,1.0
244,81,2,2,3,0.0
244,82,2,2,3,0.0
244,83,2,2,3,1.0
244,84,2,2,3,0.0
244,85,2,2,3,1.0
244,86,2,1,2,1.0
244,87,2,2,3,0.0
244,88,2,1,2,0.0
244,89,2,1,3,1.0
244,90,2,1,3,1.0
244,91,2,2,3,1.0
244,92,2,2,3,1.0
244,93,2,2,3,0.0
244,94,2,1,2,1.0
244,95,2,1,2,1.0
244,96,2,2,3,0.0
244,97,2,2,3,0.0
244,98,2,1,3,1.0
244,99,2,2,3,1.0
244,100,2,2,3,0.0
244,101,2,2,3,0.0
244,102,2,2,2,0.0
244,103,2,2,3,1.0
244,104,2,2,3,0.0
244,105,2,1,3,1.0
244,106,2,1,3,0.0
244,107,2,2,3,0.0
244,108,2,1,3,0.0
244,109,2,1,3,1.0
244,110,1,1,2,1.0
244,111,1,1,2,0.0
244,112,2,1,2,1.0
244,113,2,1,3,1.0
244,114,2,2,3,1.0
244,115,2,1,2,1.0
244,116,2,2,3,1.0
244,117,2,1,3,1.0
244,118,2,2,3,0.0
244,119,2,1,3,0.0
244,120,2,1,3,1.0
244,121,2,2,3,0.0
244,122,2,1,3,1.0
244,123,2,1,3,1.0
244,124,2,1,3,0.0
244,125,2,2,3,1.0
244,126,2,1,3,0.0
244,127,2,2,3,0.0
244,128,2,1,2,0.0
244,129,2,1,2,0.0
244,130,2,1,3,1.0
244,131,2,2,2,1.0
244,132,2,1,3,1.0
244,133,2,1,3,1.0
244,134,2,2,3,0.0
244,135,2,1,2,1.0
244,136,2,2,2,0.0
244,137,2,2,3,0.0
244,138,2,1,3,0.0
244,139,1,1,3,1.0
244,140,1,2,3,1.0
244,141,1,2,2,0.0
244,142,1,2,3,1.0
244,143,1,2,2,1.0
244,144,1,1,2,0.0
244,145,2,1,2,1.0
244,146,2,1,3,1.0
244,147,2,1,3,1.0
244,148,2,1,3,1.0
244,149,2,1,3,0.0
244,150,2,1,3,1.0
244,151,2,1,2,0.0
244,152,2,1,2,1.0
244,153,1,1,3,1.0
244,154,1,2,2,0.0
244,155,2,1,3,1.0
244,156,2,1,3,1.0
244,157,2,1,3,1.0
244,158,2,1,3,1.0
244,159,2,1,2,1.0
244,160,2,1,3,1.0
244,161,2,1,3,1.0
244,162,2,1,3,1.0
244,163,2,1,3,1.0
244,164,2,1,3,0.0
244,165,2,1,3,1.0
244,166,2,1,3,0.0
244,167,2,1,3,0.0
244,168,2,1,3,1.0
244,169,2,1,2,1.0
244,170,2,1,3,0.0
244,171,2,1,3,1.0
244,172,2,1,2,0.0
244,173,2,1,3,1.0
244,174,2,1,3,0.0
244,175,2,2,2,1.0
244,176,2,2,3,0.0
244,177,2,1,3,1.0
244,178,2,2,2,0.0
244,179,2,1,3,0.0
244,180,2,1,3,1.0
244,181,2,1,3,1.0
244,182,2,1,3,1.0
244,183,2,1,3,0.0
244,184,2,1,2,1.0
244,185,2,1,3,1.0
244,186,2,2,2,0.0
244,187,2,1,3,1.0
244,188,2,1,2,1.0
244,189,2,1,2,1.0
244,190,2,1,3,1.0
244,191,2,1,3,1.0
244,192,2,1,2,1.0
244,193,2,1,3,1.0
244,194,2,1,3,1.0
244,195,2,1,2,1.0
244,196,2,1,3,1.0
244,197,2,1,3,0.0
244,198,2,1,3,0.0
244,199,2,1,2,0.0
244,200,2,2,3,0.0
245,1,2,2,3,0.0
245,2,1,1,2,0.0
245,3,1,1,3,0.0
245,4,2,1,3,0.0
245,5,1,2,2,1.0
245,6,1,1,3,1.0
245,7,1,2,2,1.0
245,8,1,1,3,0.0
245,9,1,2,2,0.0
245,10,2,1,2,0.0
245,11,2,1,2,1.0
245,12,2,2,3,0.0
245,13,2,1,2,1.0
245,14,2,1,3,0.0
245,15,1,1,3,0.0
245,16,1,2,2,1.0
245,17,1,1,3,0.0
245,18,1,2,2,1.0
245,19,1,2,2,0.0
245,20,1,2,3,0.0
245,21,2,1,3,0.0
245,22,2,2,3,0.0
245,23,2,2,3,0.0
245,24,1,1,3,1.0
245,25,1,2,3,0.0
245,26,1,2,3,0.0
245,27,2,1,2,0.0
245,28,2,1,3,1.0
245,29,1,1,2,0.0
245,30,1,2,3,1.0
245,31,2,2,3,0.0
245,32,2,1,2,1.0
245,33,2,2,2,0.0
245,34,1,2,2,1.0
245,35,1,2,2,1.0
245,36,1,2,2,0.0
245,37,1,2,2,1.0
245,38,1,2,3,0.0
245,39,1,2,2,1.0
245,40,1,2,3,0.0
245,41,1,2,2,1.0
245,42,1,2,2,1.0
245,43,1,2,2,1.0
245,44,1,2,2,1.0
245,45,1,2,2,1.0
245,46,1,2,2,0.0
245,47,1,2,2,0.0
245,48,1,2,3,0.0
245,49,1,2,2,1.0
245,50,1,2,2,1.0
245,51,1,1,3,1.0
245,52,1,1,3,1.0
245,53,1,2,2,0.0
245,54,1,1,3,1.0
245,55,1,1,3,0.0
245,56,1,2,2,1.0
245,57,1,1,3,0.0
245,58,1,1,3,1.0
245,59,1,2,2,0.0
245,60,1,2,2,1.0
245,61,1,2,2,1.0
245,62,1,2,2,1.0
245,63,1,1,3,1.0
245,64,1,1,3,0.0
245,65,1,2,3,1.0
245,66,1,2,2,1.0
245,67,1,1,2,1.0
245,68,1,1,2,0.0
245,69,1,2,2,1.0
245,70,1,1,2,1.0
245,71,1,1,2,1.0
245,72,1,1,2,1.0
245,73,1,1,2,0.0
245,74,1,2,3,0.0
245,75,2,2,3,0.0
245,76,1,1,2,1.0
245,77,1,2,3,1.0
245,78,2,1,2,0.0
245,79,1,2,2,1.0
245,83,1,2,3,1.0
245,84,1,1,2,1.0
245,85,1,1,2,0.0
245,86,1,2,2,1.0
245,87,1,1,3,1.0
245,88,1,2,3,0.0
245,89,1,1,2,1.0
245,90,1,2,3,0.0
245,91,1,1,2,0.0
245,92,1,1,2,1.0
245,93,1,1,2,1.0
245,94,1,1,3,1.0
245,95,1,1,2,1.0
245,96,1,2,2,0.0
245,97,1,1,3,0.0
245,98,1,1,2,1.0
245,99,1,1,2,1.0
245,100,2,1,3,1.0
245,101,1,1,2,0.0
245,102,1,1,2,0.0
245,103,1,2,2,1.0
245,104,1,1,3,0.0
245,105,1,2,2,0.0
245,106,1,2,2,0.0
245,107,1,1,2,1.0
245,108,1,2,3,0.0
245,109,1,1,2,1.0
245,110,2,2,3,0.0
245,111,1,2,2,0.0
245,112,1,1,2,1.0
245,113,1,2,2,1.0
245,114,1,2,2,0.0
245,115,1,1,2,0.0
245,116,1,1,2,0.0
245,117,1,2,2,1.0
245,118,1,1,3,0.0
245,119,1,2,2,1.0
245,120,1,2,2,1.0
245,121,1,2,2,0.0
245,122,1,1,3,1.0
245,123,1,2,2,1.0
245,124,1,2,2,0.0
245,125,1,2,2,0.0
245,126,1,2,2,1.0
245,127,1,2,2,0.0
245,128,1,1,2,1.0
245,129,1,1,2,0.0
245,130,1,2,2,0.0
245,131,1,2,2,0.0
245,132,1,2,3,0.0
245,133,1,2,2,0.0
245,134,2,2,3,0.0
245,135,1,2,2,1.0
245,136,1,2,2,0.0
245,137,1,2,2,1.0
245,138,2,1,3,0.0
245,139,2,1,2,0.0
245,140,1,1,2,1.0
245,141,2,1,3,0.0
245,142,1,1,3,0.0
245,143,1,2,2,1.0
245,144,2,2,2,0.0
245,145,1,2,2,0.0
245,146,1,1,2,0.0
245,147,1,1,2,0.0
245,148,2,1,2,0.0
245,149,2,1,3,0.0
245,150,1,1,2,1.0
245,151,1,1,3,1.0
245,152,1,2,2,0.0
245,153,1,1,3,1.0
245,154,1,1,2,0.0
245,155,2,1,3,0.0
245,156,1,2,2,0.0
245,157,2,1,3,1.0
245,158,1,2,2,0.0
245,159,2,1,3,0.0
245,160,1,1,3,0.0
245,161,2,2,3,0.0
245,162,2,2,3,1.0
245,163,1,1,2,0.0
245,164,2,1,3,0.0
245,165,2,1,3,0.0
245,166,1,1,3,1.0
245,167,1,1,3,1.0
245,168,1,2,2,0.0
245,169,1,2,2,1.0
245,170,1,2,2,0.0
245,171,2,1,3,1.0
245,172,2,1,3,0.0
245,173,1,1,2,1.0
245,174,1,1,2,0.0
245,175,2,1,2,0.0
245,176,2,1,3,0.0
245,177,1,1,3,0.0
245,178,1,1,2,1.0
245,179,1,1,2,1.0
245,180,1,1,2,1.0
245,181,1,1,2,0.0
245,182,1,1,2,1.0
245,183,2,1,3,1.0
245,184,2,1,3,0.0
245,185,1,2,2,0.0
245,186,1,2,3,0.0
245,187,2,1,3,0.0
245,188,2,1,3,1.0
245,189,2,2,2,0.0
245,190,1,1,2,0.0
245,191,2,1,3,1.0
245,192,1,1,2,1.0
245,193,2,1,3,0.0
245,194,2,2,2,1.0
245,195,2,2,3,1.0
245,196,1,2,3,1.0
245,197,2,2,3,0.0
245,198,1,2,2,0.0
245,199,2,2,3,0.0
245,200,1,2,2,1.0
246,1,2,2,3,0.0
246,2,2,2,3,0.0
246,3,2,1,3,0.0
246,4,2,1,3,1.0
246,5,1,2,2,0.0
246,6,2,1,3,1.0
246,7,1,2,2,1.0
246,8,1,2,2,0.0
246,9,1,1,2,1.0
246,10,1,1,3,1.0
246,11,1,1,2,0.0
246,12,2,1,3,0.0
246,13,1,1,2,1.0
246,14,2,2,3,0.0
246,15,2,1,3,0.0
246,17,2,2,3,0.0
246,18,1,1,2,1.0
246,19,1,1,2,0.0
246,20,1,1,2,1.0
246,21,1,1,2,1.0
246,22,1,1,3,1.0
246,23,1,1,2,0.0
246,24,1,1,2,1.0
246,25,1,1,2,1.0
246,26,1,1,2,0.0
246,27,1,1,3,0.0
246,28,1,1,2,1.0
246,29,1,1,2,0.0
246,30,1,1,2,1.0
246,31,1,1,2,1.0
246,32,1,1,2,1.0
246,33,1,1,3,1.0
246,34,1,1,2,0.0
246,35,1,1,2,0.0
246,36,1,2,2,0.0
246,37,1,2,2,0.0
246,38,2,2,3,1.0
246,39,2,1,2,0.0
246,40,2,2,3,1.0
246,41,2,2,3,1.0
246,42,2,2,3,1.0
246,43,2,2,3,1.0
246,44,1,1,2,1.0
246,46,2,2,3,0.0
246,47,2,2,3,1.0
246,48,1,1,2,1.0
246,49,2,1,2,0.0
246,50,2,1,2,1.0
246,51,2,2,3,1.0
246,52,2,1,2,1.0
246,53,2,2,3,0.0
246,54,2,2,3,1.0
246,55,2,1,2,0.0
246,56,2,2,3,1.0
246,57,2,2,3,1.0
246,58,2,1,2,0.0
246,59,2,2,3,0.0
246,60,2,1,3,1.0
246,61,2,1,2,1.0
246,62,2,2,3,1.0
246,63,1,1,3,0.0
246,64,1,1,2,1.0
246,65,1,2,3,0.0
246,66,2,2,2,1.0
246,67,2,2,3,1.0
246,68,2,2,3,1.0
246,69,2,2,3,0.0
246,70,2,2,3,0.0
246,71,2,1,3,1.0
246,72,2,1,3,0.0
246,73,1,1,2,1.0
246,74,1,1,2,0.0
246,75,1,2,2,0.0
246,76,1,2,2,1.0
246,77,1,2,2,0.0
246,78,1,2,2,0.0
246,79,1,1,2,1.0
246,80,1,1,2,0.0
246,81,2,1,2,1.0
246,82,2,2,3,1.0
246,83,2,2,3,0.0
246,84,2,2,3,1.0
246,85,2,2,3,1.0
246,86,2,2,3,1.0
246,87,2,2,3,0.0
246,88,2,2,3,1.0
246,89,2,1,2,1.0
246,90,1,2,3,1.0
246,91,2,1,2,1.0
246,92,1,1,2,0.0
246,93,1,2,3,0.0
246,94,2,2,3,1.0
246,95,2,1,2,0.0
246,96,1,1,2,1.0
246,97,1,1,2,1.0
246,98,1,1,2,1.0
246,99,1,2,3,0.0
246,100,1,1,2,1.0
246,101,1,1,2,0.0
246,102,1,1,2,0.0
